run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
72.944,57.5504,68.1938,101.629,80.2006,61.0627,61.9017,90.1195,61.9599,62.9666,104.278,67.3974,62.8706,85.1272,80.1972,117.29,64.0314,67.8874,53.5977,100.062,77.4658,57.8371,52.7446,52.265,61.0298,57.8905,59.1457,67.1588,83.1154,86.8168,72.5579
71.3441,57.5504,68.1938,98.9473,80.2006,61.0627,61.9017,90.1195,61.9599,62.9666,104.278,67.3974,62.8706,85.1272,80.1972,117.29,64.0314,67.8874,53.5977,95.3803,77.4658,51.0809,52.7446,45.2208,61.0298,57.8905,59.1457,67.1588,83.1154,86.8168,71.7991
71.3441,56.2951,68.1938,98.9473,80.2006,61.0627,61.9017,90.1195,54.7467,62.9666,102.46,67.3974,62.8706,82.37,80.1972,117.29,57.4409,67.8874,53.5977,95.3803,72.2167,51.0809,52.7446,45.2208,61.0298,57.8905,59.1457,65.6079,83.1154,86.8168,70.918
70.4987,56.2951,68.1938,98.9473,80.2006,61.0627,61.9017,90.1195,54.7467,62.9666,102.46,57.7398,62.8706,82.37,80.1972,117.014,57.4409,67.8874,53.5977,95.3803,72.2167,51.0809,52.7446,45.2208,60.6613,57.8905,59.1457,65.6079,83.1154,86.8168,70.5464
70.4987,56.2951,68.1938,98.9473,80.2006,58.7382,61.9017,90.1195,54.7467,62.9666,102.46,57.1403,62.8706,82.37,80.1972,117.014,57.4409,65.7208,53.5977,83.3059,72.2167,51.0809,52.7446,45.2208,60.6613,57.8905,59.1457,65.6079,67.852,86.8168,69.4654
70.4987,54.3865,68.1938,98.0414,75.1357,58.7382,61.9017,90.1195,54.7467,58.9052,95.2172,57.1403,62.8706,82.0938,78.3039,117.014,55.1772,65.7208,53.5977,83.3059,72.2167,49.5442,47.1704,45.2208,60.6613,57.8117,59.1457,65.6079,67.852,86.8168,68.4386
68.4225,54.3865,66.7073,98.0414,75.1357,58.7382,61.9017,87.3816,54.7467,58.9052,95.2172,57.1403,62.8706,81.9202,78.3039,117.014,55.1772,65.7208,48.8986,83.3059,72.2167,49.5442,47.1704,45.2208,60.6613,57.8117,53.7691,65.6079,67.852,86.8168,67.8869
68.4225,54.3865,66.7073,98.0414,75.1357,58.7382,57.9652,87.3816,54.7467,57.2812,95.2172,57.1403,62.8706,81.9202,76.1929,117.014,55.1772,65.7208,48.8986,83.3059,72.2167,49.5442,47.1704,45.2208,56.5331,57.8117,53.7691,65.6079,58.397,86.8168,67.1784
68.4225,54.3865,66.7073,98.0414,75.1357,51.6312,57.9652,87.3816,54.7467,57.2812,95.2172,57.1403,62.8706,81.9202,76.1929,117.014,55.1772,65.7208,48.8986,83.3059,72.2167,49.5442,47.1704,41.7336,56.5331,57.7478,53.7691,65.6079,58.397,86.2981,66.8058
68.4225,54.3865,66.7073,91.7191,75.1357,51.6312,54.5777,87.3816,51.5484,57.2812,93.507,55.1217,62.8706,81.9202,76.1929,117.014,55.1772,65.7208,48.8986,83.3059,71.0416,49.5442,47.1704,41.7336,56.5331,53.0717,53.7691,65.6079,58.397,86.2981,66.0562
68.4225,54.3865,66.7073,91.7191,75.1357,51.6312,54.5777,86.644,51.5484,57.2812,93.507,55.1217,62.7316,73.3867,76.1929,117.014,55.1772,65.7208,48.8986,81.6933,71.0416,49.5442,46.1383,41.7336,56.5331,53.0717,53.7691,65.6079,58.397,76.2312,65.3188
67.31,54.3865,64.3577,91.7191,73.0513,48.3851,54.5777,85.4266,51.5484,57.2812,93.507,55.1217,62.7316,73.3867,76.1929,117.014,55.1772,65.7208,48.8986,81.6933,71.0416,48.7629,46.1383,41.7336,56.5331,53.0717,53.7691,65.6079,58.397,72.6507,64.8398
67.31,54.3865,64.3577,90.921,73.0513,48.3851,54.5777,85.4266,51.5484,54.164,93.507,55.1217,62.1192,73.3867,76.1929,115.73,50.538,65.7208,48.8986,81.6933,71.0416,48.7629,46.1383,41.7336,55.8512,53.0717,53.7691,65.4648,58.397,72.6507,64.4639
67.1063,54.3865,64.3577,90.921,73.0513,48.3851,53.4852,85.4266,51.5484,54.164,93.507,55.1217,62.1192,73.3867,76.1929,115.73,50.538,65.2382,48.8986,81.6933,71.0416,48.7629,46.1383,41.7336,55.8512,53.0717,53.7691,65.4648,58.397,72.6507,64.4046
58.0889,54.3865,64.3577,90.921,72.1424,48.3851,53.4852,80.125,51.5484,54.164,77.567,55.1217,53.7976,73.3867,76.1929,115.73,50.538,65.2382,48.8986,81.6933,67.1973,48.7629,46.1383,41.7336,55.8512,50.931,53.7691,64.605,58.0275,72.6507,62.8478
58.0889,52.8649,59.0412,89.9721,72.1424,48.3851,53.4852,78.1877,51.5484,54.164,77.567,55.1217,53.7976,73.3867,76.1929,115.319,50.538,62.9959,48.8986,76.5461,67.1973,48.7629,46.1383,41.7336,55.8512,50.931,53.7691,64.605,55.0856,72.6507,62.1656
57.0821,52.8649,59.0412,89.9721,72.1424,48.3851,53.4852,78.1877,50.4875,54.164,71.6665,55.1217,53.7102,73.3867,76.1929,114.187,50.538,62.9959,48.8986,76.5461,67.1973,48.7629,46.1383,41.7336,55.8512,50.536,53.7691,63.6333,55.0856,72.6507,61.8138
57.0821,52.5325,59.0412,89.9721,65.6293,48.3851,52.851,78.1877,50.4875,54.164,71.6665,47.6694,53.7102,73.3867,76.1929,114.187,50.538,62.9959,48.5276,76.5461,67.1973,48.7629,46.1383,41.7336,55.8512,50.536,53.7691,63.6333,55.0856,72.6507,61.3037
57.0821,50.7537,58.6806,89.9721,65.6293,48.3851,52.851,71.6614,50.4875,54.164,67.9004,47.6694,53.7102,70.8748,76.1929,114.187,50.538,62.9959,48.5276,76.5461,66.1887,48.7629,46.1383,41.7336,55.8512,50.536,53.7691,63.6333,55.0856,72.6507,60.772
